timestamp,sensor_id,frequency_hz,amplitude_db,snr_db,bearing_deg,range_m,depth_m,temperature_c,salinity_psu,label
2025-09-13T19:47:01.612518Z,SEN-004,5159.6,-61.26,10.5,145.46,1630.38,174.36,5.52,32.05,ambient_noise
2025-09-22T01:21:02.367892Z,SEN-003,39415.35,-55.63,10.98,230.23,1944.79,244.82,7.43,32.48,ambient_noise
2025-08-26T07:27:13.666850Z,SEN-025,25915.38,-57.08,8.93,225.57,731.98,61.39,12.68,37.71,ambient_noise
2025-09-11T11:32:42.040793Z,SEN-023,21576.7,-69.34,1.99,355.44,827.92,402.81,6.63,34.1,seafloor_reflection
2025-09-18T09:21:42.912461Z,SEN-027,14079.77,-67.36,10.84,254.77,589.62,193.51,1.82,36.17,ambient_noise
2025-09-11T00:13:56.009345Z,SEN-014,42084.34,-56.41,-1.84,110.37,121.08,222.31,7.75,31.97,ambient_noise
2025-09-04T11:40:31.969671Z,SEN-038,10067.59,-58.69,22.29,67.5,283.63,42.97,10.53,33.22,fish_school
2025-08-29T20:34:16.162101Z,SEN-032,36089.94,-61.33,22.82,285.38,1619.27,234.27,8.51,34.98,ambient_noise
2025-09-21T09:30:58.179531Z,SEN-023,22345.0,-50.68,20.79,64.71,51.15,286.61,0.83,32.0,whale
2025-09-08T21:25:10.818452Z,SEN-047,49924.9,-55.34,21.35,225.88,1728.48,172.61,27.83,33.08,fish_school
2025-09-21T02:42:49.287970Z,SEN-040,30608.81,-37.96,15.94,47.63,809.3,185.52,16.24,33.81,ambient_noise
2025-09-12T08:17:03.398730Z,SEN-037,5299.06,-69.28,2.73,258.73,1538.27,50.38,25.46,36.73,sonar_ping
2025-09-14T23:53:20.663649Z,SEN-003,21034.11,-64.0,-0.51,281.84,661.22,166.82,0.46,35.54,ambient_noise
2025-09-18T21:32:19.609532Z,SEN-035,3408.32,-45.47,1.4,356.59,1264.68,191.03,23.91,37.33,fish_school
2025-09-14T13:03:45.868987Z,SEN-013,14354.22,-43.12,13.62,343.52,793.61,33.77,21.13,37.74,ambient_noise
2025-09-06T17:04:12.844423Z,SEN-034,17231.51,-68.59,-0.7,256.97,636.08,158.23,29.31,33.78,seafloor_reflection
2025-09-10T04:17:12.428526Z,SEN-024,42673.51,-63.89,11.39,99.91,100.75,501.66,3.44,33.36,fish_school
2025-09-18T20:39:48.697343Z,SEN-001,41915.58,-61.79,14.45,15.74,967.88,238.4,19.28,34.48,seafloor_reflection
2025-09-05T23:29:56.265582Z,SEN-012,676.71,-45.91,8.52,199.89,2220.69,63.59,0.64,37.18,ambient_noise
2025-09-06T09:55:05.513327Z,SEN-008,26660.7,-61.36,10.3,275.75,1585.22,60.43,10.71,30.16,fish_school
2025-08-28T15:22:03.478205Z,SEN-019,11254.83,-61.7,30.85,3.82,58.91,339.06,19.07,31.86,ship
2025-09-22T04:58:17.553478Z,SEN-009,16072.65,-62.64,9.75,188.93,752.91,40.05,27.96,36.7,ship
2025-08-28T12:01:00.825722Z,SEN-028,1180.4,-58.91,13.23,317.84,676.86,102.34,2.49,34.18,fish_school
2025-09-14T05:10:52.885330Z,SEN-014,37512.32,-56.57,19.41,229.4,1427.45,227.66,14.68,36.67,fish_school
2025-09-07T03:58:14.786440Z,SEN-027,47534.43,-41.22,17.24,246.16,231.25,530.31,7.15,35.21,ambient_noise
2025-09-06T22:31:00.156925Z,SEN-018,11041.43,-45.36,16.68,170.76,1830.21,208.02,6.49,36.5,whale
2025-09-15T03:44:53.057779Z,SEN-042,17154.47,-70.82,12.2,339.53,3219.37,193.69,20.65,33.35,seafloor_reflection
2025-08-27T18:46:41.652360Z,SEN-041,10401.06,-61.88,12.22,134.87,1126.88,1.18,0.82,30.08,ambient_noise
2025-09-12T13:56:20.086793Z,SEN-006,46509.43,-59.8,-4.56,136.47,817.63,29.65,18.95,35.39,submarine
2025-09-17T22:20:01.086623Z,SEN-033,566.86,-64.44,23.88,186.39,1845.02,225.02,4.87,33.98,submarine
2025-09-19T14:47:02.165825Z,SEN-037,29234.73,-49.97,5.26,210.94,144.86,411.58,0.44,37.87,ambient_noise
2025-08-30T21:15:09.466692Z,SEN-042,43551.12,-46.52,17.03,193.47,1982.62,227.76,16.31,30.96,whale
2025-09-21T16:36:44.875186Z,SEN-025,9396.73,-64.8,8.12,294.71,255.12,182.01,3.37,34.96,whale
2025-09-14T10:53:45.367452Z,SEN-013,29540.77,-59.88,34.92,300.42,3159.94,262.13,16.84,32.41,whale
2025-09-21T05:24:22.341110Z,SEN-023,2627.34,-51.03,3.38,47.4,520.77,389.71,8.41,34.02,ambient_noise
2025-09-09T07:52:22.316133Z,SEN-036,40747.8,-49.32,28.93,214.62,446.95,506.0,8.36,30.59,ambient_noise
2025-09-11T00:44:05.127875Z,SEN-033,13794.01,-65.04,8.98,354.2,1326.66,221.1,24.16,36.89,sonar_ping
2025-09-22T08:10:41.911441Z,SEN-021,49438.8,-55.22,15.84,215.88,1576.35,409.59,21.35,37.13,fish_school
2025-09-21T18:24:20.233758Z,SEN-034,46108.28,-66.93,10.14,247.74,604.79,49.75,24.83,33.93,whale
2025-09-08T05:08:47.681155Z,SEN-036,36652.55,-49.43,22.69,310.09,2011.39,184.85,12.75,30.67,fish_school
2025-09-03T00:02:52.238583Z,SEN-017,24892.45,-67.28,11.04,311.98,149.23,130.22,3.37,34.65,seafloor_reflection
2025-09-06T13:33:12.463774Z,SEN-010,38352.8,-58.88,12.58,6.19,122.17,424.63,22.91,32.29,submarine
2025-09-06T09:39:39.836932Z,SEN-023,6617.39,-64.75,10.83,86.2,51.2,417.3,26.02,30.2,ambient_noise
2025-09-03T09:00:53.637338Z,SEN-044,15578.96,-69.83,14.53,310.64,1169.25,226.48,17.64,36.64,ship
2025-09-02T19:50:53.031814Z,SEN-002,1442.13,-65.71,2.58,240.16,887.38,148.33,6.61,31.03,ship
2025-09-20T14:26:09.828738Z,SEN-035,32286.73,-63.46,-7.68,227.41,29.55,230.38,23.0,37.4,submarine
2025-08-27T20:46:16.795798Z,SEN-014,40296.33,-47.52,13.69,309.58,1135.61,147.61,1.33,35.3,ship
2025-09-15T02:21:02.881385Z,SEN-047,47319.65,-64.71,27.05,290.36,72.16,432.83,10.32,31.14,ship
2025-08-30T22:54:04.270758Z,SEN-045,34356.71,-59.28,6.71,270.49,1224.02,312.61,11.72,32.13,ship
2025-09-05T02:30:53.973060Z,SEN-041,36631.35,-66.73,16.14,17.05,1743.35,106.85,9.95,37.81,ambient_noise
2025-08-27T14:46:54.241860Z,SEN-002,44783.24,-50.79,-1.84,281.4,135.17,2.43,28.35,35.19,ambient_noise
2025-09-02T20:51:06.364112Z,SEN-019,46825.26,-49.44,5.55,72.22,681.78,35.29,24.97,33.86,fish_school
2025-09-17T19:44:02.113719Z,SEN-016,24615.75,-52.16,10.39,9.36,2227.82,329.0,15.91,37.63,submarine
2025-09-21T07:40:54.418609Z,SEN-043,5578.39,-63.54,9.76,177.08,626.8,465.14,28.05,30.24,ambient_noise
2025-09-01T09:58:13.075114Z,SEN-044,23374.22,-66.65,18.94,339.25,569.41,188.51,4.68,33.07,submarine
2025-09-08T16:13:30.696742Z,SEN-025,27848.09,-69.22,-4.53,319.12,2869.62,14.19,2.89,36.55,fish_school
2025-09-08T21:06:14.629636Z,SEN-001,31614.08,-52.31,8.64,353.54,1832.55,372.51,11.54,37.64,seafloor_reflection
2025-09-20T23:26:41.889912Z,SEN-002,49465.3,-64.6,4.99,88.75,683.39,45.6,29.73,36.27,seafloor_reflection
2025-09-17T15:41:09.842437Z,SEN-048,45886.4,-51.49,2.71,250.34,1503.37,141.83,27.11,35.1,fish_school
2025-09-10T03:53:10.847393Z,SEN-027,19878.57,-68.55,4.15,20.1,918.56,159.08,6.66,31.03,seafloor_reflection
2025-09-14T21:24:31.441006Z,SEN-002,5761.34,-62.09,12.18,289.24,458.58,44.11,27.9,34.29,ambient_noise
2025-09-20T04:33:58.997116Z,SEN-030,10818.1,-64.56,11.17,188.56,752.91,296.09,18.93,34.6,whale
2025-08-26T01:20:19.666217Z,SEN-010,8772.6,-67.15,8.43,358.66,587.09,195.66,9.27,36.63,fish_school
2025-09-06T20:33:05.657865Z,SEN-019,17865.04,-77.45,-0.81,86.4,376.24,7.19,24.52,35.35,ambient_noise
2025-09-21T23:41:08.986965Z,SEN-042,43836.82,-73.24,7.86,282.47,1457.15,203.62,25.7,36.76,ship
2025-09-16T23:29:46.073331Z,SEN-016,21954.63,-48.72,19.02,61.54,750.77,128.74,0.02,34.65,fish_school
2025-09-11T01:18:59.539657Z,SEN-013,28407.14,-68.36,-3.14,103.39,882.87,47.67,4.04,31.08,ship
2025-09-10T15:48:53.311458Z,SEN-048,9040.43,-53.3,4.29,106.4,695.07,291.23,22.48,35.99,whale
2025-09-05T04:51:54.790374Z,SEN-008,24693.13,-59.85,0.83,208.03,605.62,198.77,18.36,35.09,fish_school
2025-09-10T09:14:43.920582Z,SEN-031,43694.02,-63.45,1.16,131.44,1506.22,150.66,7.84,32.79,whale
2025-09-14T10:20:47.950392Z,SEN-045,38695.82,-64.24,8.06,157.94,1527.62,14.45,8.24,36.56,ambient_noise
2025-09-07T07:41:31.692990Z,SEN-025,4151.42,-60.82,4.88,187.85,1607.37,232.95,3.33,37.07,fish_school
2025-09-16T04:39:39.652832Z,SEN-039,43117.41,-53.34,3.15,20.24,999.48,200.48,12.82,35.87,fish_school
2025-09-20T14:33:28.630442Z,SEN-021,13764.02,-72.28,10.15,239.53,997.4,119.37,1.84,33.87,ambient_noise
2025-08-30T09:50:37.823878Z,SEN-038,33319.24,-60.66,-2.54,233.74,736.2,496.12,20.51,32.47,ambient_noise
2025-09-08T07:35:04.580526Z,SEN-041,7404.51,-56.15,25.97,347.33,1668.6,387.84,7.36,31.83,ambient_noise
2025-09-07T00:14:42.773994Z,SEN-029,33764.75,-52.56,5.47,48.02,370.69,184.42,26.43,36.64,ambient_noise
2025-09-15T09:26:43.469480Z,SEN-006,1881.5,-49.9,7.0,11.15,1086.36,347.01,2.85,35.21,fish_school
2025-09-02T06:22:31.167332Z,SEN-018,30072.17,-61.83,7.26,47.96,924.77,142.73,20.76,35.13,seafloor_reflection
2025-09-13T23:27:05.068939Z,SEN-049,32332.41,-74.01,2.25,152.09,173.99,148.69,26.12,31.6,fish_school
2025-09-21T02:15:46.811951Z,SEN-044,12300.39,-55.94,20.01,77.02,785.58,293.88,21.12,34.44,whale
2025-09-07T07:31:31.804048Z,SEN-035,46855.11,-61.19,12.06,77.87,774.61,142.59,27.79,37.9,ship
2025-09-22T02:24:07.391729Z,SEN-027,2394.02,-47.95,-10.0,312.98,1763.79,256.59,9.86,33.57,ship
2025-09-24T13:32:55.108699Z,SEN-005,44596.3,-58.0,0.1,116.58,1206.5,3.55,4.06,34.41,ambient_noise
2025-08-28T22:51:25.290848Z,SEN-007,19156.68,-47.85,4.84,150.05,1583.31,6.38,10.49,37.01,ship
2025-09-01T18:16:08.560640Z,SEN-010,35724.35,-65.26,15.07,246.29,228.79,198.02,17.88,36.99,ambient_noise
2025-09-23T06:44:39.013225Z,SEN-010,32612.27,-47.85,19.53,122.38,271.28,1.9,28.37,30.53,whale
2025-09-23T12:28:00.060743Z,SEN-028,8495.49,-58.43,8.91,199.57,1978.77,290.55,8.87,37.22,fish_school
2025-08-28T16:49:11.955185Z,SEN-036,16018.06,-55.82,22.72,188.24,316.66,286.98,20.56,35.25,ambient_noise
2025-08-26T05:16:10.810361Z,SEN-010,26530.71,-77.17,16.19,94.15,1116.41,90.75,3.02,32.74,fish_school
2025-08-30T14:27:45.957664Z,SEN-035,42340.86,-48.9,27.15,258.15,514.59,147.31,8.04,36.13,whale
2025-09-24T15:35:59.831910Z,SEN-035,47747.52,-61.84,5.52,300.28,1631.68,320.97,4.79,33.91,ship
2025-08-31T04:04:13.703638Z,SEN-037,1127.27,-55.05,6.77,282.04,730.15,55.0,14.36,34.39,sonar_ping
2025-09-09T20:18:18.094006Z,SEN-048,17692.66,-63.28,11.71,142.3,899.75,213.86,28.1,35.1,fish_school
2025-09-20T05:19:53.444291Z,SEN-020,33440.38,-48.48,4.09,335.87,358.88,73.13,27.45,36.45,ambient_noise
2025-08-26T09:09:35.672287Z,SEN-013,26433.7,-57.73,16.26,323.63,660.8,50.88,12.81,33.77,fish_school
2025-09-12T21:42:10.139397Z,SEN-011,47156.8,-58.53,0.11,96.06,1680.04,215.97,25.73,32.08,ambient_noise
2025-09-03T01:55:44.660853Z,SEN-045,946.77,-41.06,-1.84,44.62,949.02,46.78,12.94,34.9,ship
2025-09-20T15:21:06.800795Z,SEN-019,21943.2,-84.92,9.55,321.77,155.09,171.62,12.27,37.77,fish_school
2025-09-03T06:33:45.996275Z,SEN-028,33473.31,-64.1,21.84,268.15,1592.6,279.84,26.54,30.78,fish_school
2025-09-15T08:56:05.524354Z,SEN-038,10957.43,-61.56,13.94,111.96,402.58,31.03,0.92,30.05,sonar_ping
2025-09-14T23:54:31.984687Z,SEN-045,36320.98,-68.28,16.53,109.76,1191.57,66.09,26.42,33.11,fish_school
2025-09-01T09:56:45.976027Z,SEN-004,4153.31,-56.68,23.34,115.98,726.66,313.14,25.04,34.35,ship
2025-08-26T19:31:34.223442Z,SEN-037,22606.82,-73.39,13.46,310.08,1870.96,86.96,6.03,34.09,ambient_noise
2025-09-07T01:07:49.592635Z,SEN-019,33844.12,-72.98,7.23,86.48,2163.25,364.84,12.19,32.52,ambient_noise
2025-09-03T10:41:23.347279Z,SEN-037,13411.18,-55.63,21.65,234.39,1054.65,41.39,25.54,37.47,fish_school
2025-09-19T00:56:05.024382Z,SEN-014,3784.94,-69.14,17.73,300.4,1278.65,239.55,16.74,31.95,ambient_noise
2025-09-18T18:43:58.673859Z,SEN-031,47855.38,-54.88,4.13,139.44,772.8,181.96,21.85,30.98,ship
2025-09-08T11:31:40.781466Z,SEN-028,45699.77,-65.98,3.2,22.14,605.47,152.69,4.68,31.79,fish_school
2025-09-12T23:09:34.385421Z,SEN-036,46325.86,-68.38,9.58,273.19,905.52,274.84,14.22,30.78,seafloor_reflection
2025-09-12T21:32:15.362821Z,SEN-044,48927.27,-69.87,17.19,7.15,1673.09,91.61,15.33,36.77,ambient_noise
2025-09-19T14:01:28.618107Z,SEN-038,9316.43,-69.52,2.22,299.12,566.06,154.59,2.85,33.21,ship
2025-09-07T12:28:20.954790Z,SEN-019,7973.02,-64.28,11.08,129.91,906.88,224.48,9.75,36.65,fish_school
2025-09-03T00:47:32.491400Z,SEN-042,1807.31,-67.98,17.25,288.48,1253.2,78.6,22.02,35.1,seafloor_reflection
2025-09-02T17:17:45.205203Z,SEN-001,44601.96,-61.25,8.03,196.33,1383.99,169.21,5.1,33.8,ambient_noise
2025-09-10T20:31:45.085282Z,SEN-023,37662.87,-78.6,12.25,129.32,1274.76,25.78,18.64,30.82,ship
2025-09-08T05:51:26.838865Z,SEN-028,31699.79,-68.47,13.92,323.76,325.02,168.93,2.25,30.3,whale
2025-09-07T23:21:27.735776Z,SEN-048,46391.04,-47.51,16.02,276.14,1832.31,32.55,2.32,34.46,ship
2025-08-28T12:05:22.680304Z,SEN-004,28796.32,-72.57,10.64,29.05,1165.63,296.51,20.84,31.6,ship
2025-09-16T07:51:55.593252Z,SEN-041,6573.56,-66.63,9.0,335.01,486.77,169.24,29.78,33.54,fish_school
2025-09-01T04:21:40.192632Z,SEN-018,8925.54,-47.61,18.13,168.12,152.61,16.45,10.91,37.57,whale
2025-08-31T16:16:38.506884Z,SEN-049,6695.98,-60.41,-10.0,53.63,891.77,32.64,18.47,31.07,fish_school
2025-09-07T03:39:24.263542Z,SEN-047,15452.13,-77.22,16.88,277.64,1302.76,198.51,18.58,35.65,ambient_noise
2025-09-01T14:28:16.158856Z,SEN-039,19036.89,-54.04,14.67,186.34,1646.09,220.56,5.27,31.7,fish_school
2025-09-12T06:50:55.326245Z,SEN-025,39862.27,-48.15,22.19,242.18,2353.37,77.14,28.21,31.93,ambient_noise
2025-09-05T21:55:27.672938Z,SEN-018,9643.57,-60.24,14.6,249.85,922.23,238.63,15.83,35.11,ambient_noise
2025-09-08T05:41:13.882344Z,SEN-006,36295.72,-65.58,1.7,70.99,1041.94,380.28,11.72,31.05,seafloor_reflection
2025-09-10T21:13:57.578981Z,SEN-019,24612.3,-77.42,10.82,349.51,19.33,383.0,4.04,33.1,whale
2025-08-31T21:00:58.771656Z,SEN-012,49983.03,-64.86,2.16,38.0,1158.83,463.67,16.87,33.04,ambient_noise
2025-08-30T10:36:42.903850Z,SEN-025,38851.46,-72.46,19.17,218.09,1283.51,26.03,27.08,33.64,fish_school
2025-09-21T04:22:28.269631Z,SEN-035,48450.75,-60.08,-9.69,52.68,1710.96,178.52,15.31,32.55,seafloor_reflection
2025-09-07T18:45:06.535122Z,SEN-001,17183.34,-51.72,-2.81,315.83,1701.69,108.07,3.7,32.19,fish_school
2025-09-07T03:10:41.333551Z,SEN-005,6240.2,-69.89,0.4,62.37,1225.93,41.14,8.33,36.26,ambient_noise
2025-08-26T20:06:41.390890Z,SEN-001,25344.2,-53.15,-3.02,158.77,1287.69,229.39,29.63,30.64,ambient_noise
2025-09-09T17:00:49.273690Z,SEN-008,6299.55,-77.53,7.4,31.27,1158.64,80.18,12.04,36.8,fish_school
2025-09-11T09:28:22.615799Z,SEN-039,24673.34,-62.48,6.65,161.29,904.92,478.61,29.55,36.71,ambient_noise
2025-09-11T12:50:10.234897Z,SEN-047,13570.06,-80.09,16.63,1.46,1280.46,38.82,16.37,37.46,ship
2025-09-15T23:31:59.488268Z,SEN-043,24603.26,-58.18,-5.28,159.65,625.11,21.71,21.3,31.92,whale
2025-08-31T02:15:27.613680Z,SEN-018,47486.85,-48.73,5.71,247.64,11.33,170.69,6.62,37.33,ambient_noise
2025-09-02T08:04:17.061309Z,SEN-046,14522.8,-64.35,12.09,65.82,372.75,214.16,29.62,33.6,ship
2025-09-19T02:11:48.063260Z,SEN-009,49672.36,-58.38,2.55,199.07,1137.46,330.71,0.26,35.47,fish_school
2025-09-23T04:26:00.936241Z,SEN-005,11543.54,-65.04,-3.22,170.78,1391.68,250.68,25.7,36.81,whale
2025-08-29T20:20:32.378559Z,SEN-004,10484.61,-56.46,15.65,120.59,1774.21,314.32,20.66,30.5,ambient_noise
2025-09-09T16:46:42.342661Z,SEN-044,27284.95,-51.89,14.55,241.49,2821.05,369.12,19.78,30.28,ship
2025-09-01T04:40:39.544484Z,SEN-029,42118.04,-60.14,-6.98,358.25,1309.74,73.24,9.46,31.61,ship
2025-08-27T13:43:24.349759Z,SEN-001,37500.23,-65.32,6.57,337.6,200.51,463.92,5.58,34.49,submarine
2025-09-04T12:49:59.349806Z,SEN-030,36204.49,-57.13,5.09,349.24,613.73,209.71,18.71,36.22,fish_school
2025-08-30T01:55:33.021860Z,SEN-045,14203.38,-41.85,24.53,7.28,1964.42,317.31,27.46,36.2,ambient_noise
2025-09-16T01:37:21.223725Z,SEN-001,1223.59,-56.85,-5.11,92.3,1757.72,207.55,7.52,37.14,ambient_noise
2025-09-10T18:45:10.969619Z,SEN-003,8171.24,-72.73,6.4,332.19,1256.86,92.21,24.19,34.45,whale
2025-08-30T02:01:53.646190Z,SEN-022,17538.72,-41.08,16.08,17.39,146.87,202.48,2.65,34.48,seafloor_reflection
2025-08-26T01:07:28.894530Z,SEN-008,48587.02,-68.15,9.04,131.33,1584.14,274.37,7.29,30.63,ambient_noise
2025-09-19T00:20:37.768454Z,SEN-018,45996.9,-67.84,18.56,234.79,977.31,192.4,1.66,36.12,fish_school
2025-08-31T01:19:50.598161Z,SEN-025,10112.16,-49.92,-5.86,353.88,1204.96,283.44,11.47,33.84,ambient_noise
2025-09-12T22:56:48.234019Z,SEN-048,36308.56,-64.2,-0.31,99.28,2665.47,383.7,20.89,31.67,seafloor_reflection
2025-09-04T21:03:16.296078Z,SEN-020,28992.94,-55.03,7.48,275.11,747.45,150.81,14.87,31.0,fish_school
2025-09-12T08:01:14.249496Z,SEN-031,2587.15,-55.75,13.91,237.73,429.3,145.87,16.14,37.11,ambient_noise
2025-09-04T05:44:28.898521Z,SEN-030,18648.11,-55.6,10.03,220.85,1638.76,344.1,17.25,34.61,ambient_noise
2025-08-28T09:04:02.038697Z,SEN-016,24355.08,-45.56,14.89,267.46,94.45,338.91,6.7,34.95,whale
2025-09-01T10:59:41.119565Z,SEN-002,33411.95,-62.68,7.31,91.41,300.19,297.78,10.01,31.93,ambient_noise
2025-08-31T09:52:22.501697Z,SEN-017,14815.77,-59.66,-0.48,121.93,1600.46,247.46,13.65,34.4,fish_school
2025-09-07T14:38:40.858907Z,SEN-010,46697.55,-69.17,14.42,201.77,1054.62,219.54,17.21,31.27,ambient_noise
2025-09-14T12:26:06.264024Z,SEN-007,22648.76,-52.53,-2.24,158.03,480.64,128.26,25.41,33.35,ambient_noise
2025-09-02T16:24:40.043644Z,SEN-042,12501.63,-57.94,2.25,259.92,1282.66,315.62,13.86,31.97,ambient_noise
2025-08-26T03:09:39.969682Z,SEN-009,15889.76,-47.42,-0.95,288.23,1821.8,297.03,23.07,31.33,ambient_noise
2025-09-10T08:06:20.345557Z,SEN-017,37619.08,-56.32,11.46,190.08,2299.9,349.37,3.53,36.4,ambient_noise
2025-09-12T22:37:03.293801Z,SEN-009,32050.24,-42.69,9.36,141.82,1525.34,443.12,3.89,35.29,ambient_noise
2025-09-23T15:44:15.017836Z,SEN-009,37134.68,-61.27,0.9,328.26,279.89,81.11,8.65,36.4,ambient_noise
2025-09-12T10:53:23.019001Z,SEN-037,14687.86,-57.65,3.65,269.95,252.01,375.36,9.55,36.69,ambient_noise
2025-09-08T21:42:53.971291Z,SEN-024,16409.75,-59.31,7.18,242.37,1629.49,314.02,18.79,33.12,ambient_noise
2025-09-11T23:19:11.711710Z,SEN-039,19896.28,-66.94,15.07,20.63,528.35,307.42,6.58,36.05,ambient_noise
2025-09-22T14:33:33.129985Z,SEN-011,9510.79,-79.57,10.22,190.02,189.56,343.8,4.24,35.87,fish_school
2025-09-19T14:54:10.850782Z,SEN-008,34583.12,-57.75,12.28,43.74,1250.84,50.7,19.38,31.97,whale
2025-09-04T11:00:55.574262Z,SEN-025,16534.54,-76.01,13.46,237.78,734.09,380.4,29.92,35.51,submarine
2025-09-01T21:17:38.007982Z,SEN-046,16379.19,-55.36,9.83,107.87,959.3,62.7,29.76,37.42,seafloor_reflection
2025-09-02T15:34:01.020636Z,SEN-002,13541.31,-48.44,11.71,265.86,856.15,6.95,27.66,35.49,ambient_noise
2025-09-09T21:39:14.032325Z,SEN-010,22696.11,-60.6,8.86,280.13,2116.57,255.5,1.86,32.62,seafloor_reflection
2025-09-17T02:11:10.874967Z,SEN-024,38621.61,-56.18,21.79,108.15,1738.01,436.0,22.93,35.62,ambient_noise
2025-09-09T20:47:18.882401Z,SEN-048,41796.87,-55.84,14.23,351.46,385.91,328.12,11.53,34.65,ship
2025-08-27T19:17:02.955369Z,SEN-016,40244.94,-50.5,24.67,186.01,935.19,335.91,24.67,36.45,ambient_noise
2025-09-16T11:26:55.872923Z,SEN-019,31097.56,-60.98,20.15,78.43,1314.98,314.32,1.45,32.17,sonar_ping
2025-09-18T22:46:09.270898Z,SEN-031,14093.33,-72.09,8.41,279.07,403.01,175.48,25.11,31.3,seafloor_reflection
2025-09-03T10:54:33.163773Z,SEN-011,36769.27,-77.51,8.43,273.87,1886.61,126.44,18.59,33.46,ambient_noise
2025-09-14T16:38:28.613605Z,SEN-006,2064.16,-63.46,-3.26,149.0,13.11,13.97,2.41,35.01,seafloor_reflection
2025-09-07T13:37:00.904916Z,SEN-006,39927.81,-76.3,1.12,237.1,1568.39,297.66,28.75,30.77,ambient_noise
2025-09-21T10:38:12.067429Z,SEN-032,39033.36,-59.62,18.08,7.82,1685.35,151.22,26.17,32.11,seafloor_reflection
2025-09-20T03:01:59.344136Z,SEN-039,33533.06,-57.49,17.69,104.84,1378.12,376.56,20.67,31.34,submarine
2025-09-10T12:46:54.437002Z,SEN-048,4986.48,-65.28,-6.16,317.33,2357.66,245.09,11.08,36.16,whale
2025-09-15T12:21:17.072132Z,SEN-013,49867.33,-52.62,20.52,83.56,71.45,236.09,15.29,35.64,fish_school
2025-09-21T06:28:57.122432Z,SEN-003,37844.82,-58.39,19.48,326.01,760.53,31.79,0.82,35.0,sonar_ping
2025-09-09T15:23:13.187506Z,SEN-041,36766.86,-66.62,18.94,208.76,304.18,179.18,20.16,33.7,ambient_noise
2025-09-04T04:00:40.616730Z,SEN-035,3293.99,-64.55,14.1,325.05,1264.3,198.19,28.66,33.58,fish_school
2025-09-17T09:06:37.326845Z,SEN-038,19995.39,-46.5,14.06,47.11,736.78,159.54,6.56,34.14,fish_school
2025-09-01T08:55:06.429785Z,SEN-017,4400.03,-77.01,8.52,167.01,2937.78,178.18,12.23,36.55,ambient_noise
2025-09-06T10:12:47.433015Z,SEN-003,18115.75,-62.41,4.94,106.73,1808.16,198.03,25.86,34.77,fish_school
2025-09-20T17:47:39.695964Z,SEN-034,28567.23,-58.02,19.08,319.29,1503.64,186.69,1.98,35.97,fish_school
2025-09-16T12:03:17.403361Z,SEN-012,43955.72,-66.08,7.9,122.96,1971.86,73.56,9.6,32.09,ship
2025-09-06T21:12:52.822985Z,SEN-024,14218.59,-67.22,-10.0,211.85,451.19,343.69,28.24,33.82,fish_school
2025-09-01T05:05:12.447625Z,SEN-006,31208.39,-48.96,14.96,297.95,1387.19,176.74,23.07,35.04,ambient_noise
2025-09-05T10:46:04.766420Z,SEN-042,8316.13,-39.58,1.57,82.45,629.34,77.39,2.43,32.52,ship
2025-09-03T07:01:32.652181Z,SEN-011,17762.8,-63.34,11.22,16.47,393.85,31.49,13.93,34.16,ship
2025-08-31T01:15:18.131733Z,SEN-048,47367.15,-59.75,23.28,177.89,1614.61,489.46,15.38,36.72,fish_school
2025-09-17T01:40:13.609345Z,SEN-027,37407.28,-54.2,26.82,246.12,2311.28,160.15,22.21,30.62,ambient_noise
2025-09-02T07:57:39.844099Z,SEN-048,27335.71,-70.19,15.55,258.93,2535.67,121.36,6.43,36.47,ship
2025-09-08T09:28:16.780058Z,SEN-024,12659.67,-59.3,20.52,150.19,790.67,237.41,7.07,34.83,fish_school
2025-09-06T08:17:22.383582Z,SEN-018,19047.29,-44.66,15.96,28.3,1531.33,24.4,25.58,33.29,ship
2025-09-24T05:33:59.262807Z,SEN-027,7919.0,-36.16,16.44,145.13,835.25,386.08,6.73,34.49,ambient_noise
2025-09-06T12:03:25.794215Z,SEN-041,17738.01,-72.48,17.35,43.92,509.07,0.75,13.43,34.85,ambient_noise
2025-08-28T04:03:29.292792Z,SEN-021,7616.58,-68.95,1.46,26.0,2890.5,11.32,20.85,36.25,ambient_noise
2025-08-28T11:08:43.048050Z,SEN-034,39785.82,-64.32,-0.24,109.24,296.44,363.16,15.75,36.42,ambient_noise
2025-09-12T11:48:48.343130Z,SEN-033,4129.88,-63.71,18.11,279.8,755.63,40.51,27.46,35.92,ambient_noise
2025-09-12T18:00:45.023489Z,SEN-048,9551.33,-49.16,12.45,276.6,1933.53,277.82,15.33,30.14,seafloor_reflection
2025-09-07T07:58:38.000714Z,SEN-018,34589.22,-59.66,11.27,218.89,555.78,107.8,6.23,34.46,whale
2025-09-07T17:23:53.547856Z,SEN-003,45135.58,-49.98,6.2,297.45,209.2,170.32,24.95,33.45,ambient_noise
2025-08-27T09:18:07.952107Z,SEN-024,48233.12,-57.58,7.14,180.3,520.46,256.06,23.36,34.61,sonar_ping
2025-09-10T06:23:03.252312Z,SEN-001,41817.54,-61.14,20.05,87.64,727.65,320.34,6.07,34.84,ambient_noise
